Anzahl;Typ;Art der Daten;Unternehmen;URL
1;Design und visuelle Kommunikation, allgemein;Studium;Logol;https://www.linkedin.com/company/logol.com/
1;Industrie- und Produktdesign;Studium;Logol;https://www.linkedin.com/company/logol.com/
1;Geschäftsverwaltung und Leitung, allgemein;Studium;Logol;https://www.linkedin.com/company/logol.com/
1;Personalleitung/Personalverwaltung, allgemein;Studium;Logol;https://www.linkedin.com/company/logol.com/
1;101703;Studium;Logol;https://www.linkedin.com/company/logol.com/
7;Projektmanagement;Skills;Logol;https://www.linkedin.com/company/logol.com/
7;Englisch;Skills;Logol;https://www.linkedin.com/company/logol.com/
7;Softwareentwicklung;Skills;Logol;https://www.linkedin.com/company/logol.com/
6;Java;Skills;Logol;https://www.linkedin.com/company/logol.com/
6;Microsoft SQL Server;Skills;Logol;https://www.linkedin.com/company/logol.com/
6;Microsoft Office;Skills;Logol;https://www.linkedin.com/company/logol.com/
6;SQL;Skills;Logol;https://www.linkedin.com/company/logol.com/
5;Problemlösung;Skills;Logol;https://www.linkedin.com/company/logol.com/
5;Consulting;Skills;Logol;https://www.linkedin.com/company/logol.com/
4;Windows Server;Skills;Logol;https://www.linkedin.com/company/logol.com/
4;Datenanalyse;Skills;Logol;https://www.linkedin.com/company/logol.com/
4;C#;Skills;Logol;https://www.linkedin.com/company/logol.com/
4;Microsoft Dynamics;Skills;Logol;https://www.linkedin.com/company/logol.com/
4;Enterprise Resource Planning (ERP);Skills;Logol;https://www.linkedin.com/company/logol.com/
3;C++;Skills;Logol;https://www.linkedin.com/company/logol.com/
9;Schweiz;Wohnort;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
5;Zürich und Umgebung, Schweiz;Wohnort;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
3;Graubünden, Schweiz;Wohnort;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;Indonesien;Wohnort;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;Ost-Java (Provinz), Indonesien;Wohnort;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;Vereinigte Staaten;Wohnort;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
3;Universität St.Gallen - Hochschule für Wirtschafts-, Rechts- und Sozialwissenschaften;Hochschule;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
2;Universität Zürich | University of Zurich;Hochschule;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;Universität Luzern;Hochschule;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;INSEAD;Hochschule;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;University of the Arts London;Hochschule;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;Harvard University;Hochschule;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;Columbia Law School;Hochschule;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;Hochschule für Technik und Wirtschaft HTW Chur;Hochschule;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;Universität St.Gallen IRP-HSG (Institut für Rechtswissenschaft und Rechtspraxis);Hochschule;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
8;Geschäftsentwicklung;Tätigkeitsbereich;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
4;Operatives Geschäft;Tätigkeitsbereich;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
4;Unternehmertum;Tätigkeitsbereich;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;Buchhaltung;Tätigkeitsbereich;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;Rechtswesen;Tätigkeitsbereich;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;Marketing;Tätigkeitsbereich;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;Medien und Kommunikation;Tätigkeitsbereich;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;Militär- und Schutzdienste;Tätigkeitsbereich;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;Programm- und Projektmanagement;Tätigkeitsbereich;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;Kunst und Design;Tätigkeitsbereich;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;Ingenieurwesen;Tätigkeitsbereich;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
2;Recht;Studium;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
2;Wirtschaftswissenschaften;Studium;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;Elektrotechnik und Elektronik;Studium;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;Amerikanisches/U.S.-Recht/Rechtsstudien/Rechtsprechung;Studium;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;Internationale/globale Studien;Studium;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;Geschäftsverwaltung und Leitung, allgemein;Studium;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;Kundendienst-Management;Studium;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;Organisationsführung;Studium;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;Verwaltung/Management, Hotel- und Gaststättengewerbe;Studium;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;101702;Studium;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;101717;Studium;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
4;Strategie;Skills;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
4;Unternehmertum;Skills;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
4;Management;Skills;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
4;Projektmanagement;Skills;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
4;Start-ups;Skills;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
4;Managementberatung;Skills;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
4;Unternehmensstrategie;Skills;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
3;Eventmanagement;Skills;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
3;Geschäftsentwicklung;Skills;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
3;Veranstaltungsplanung;Skills;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
3;Business Angel;Skills;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
3;Riskokapital;Skills;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
2;Internationale Geschäfte;Skills;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
2;Marketingstrategie;Skills;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
2;Neu gegründete Startups;Skills;Crypto Finance Conference;https://www.linkedin.com/company/cryptofinanceconference/
1;Vereinigte Arabische Emirate;Wohnort;Mirage;https://www.linkedin.com/company/mirage-tech
1;Schweiz;Wohnort;Mirage;https://www.linkedin.com/company/mirage-tech
1;Zürich und Umgebung, Schweiz;Wohnort;Mirage;https://www.linkedin.com/company/mirage-tech
1;Ägypten;Wohnort;Mirage;https://www.linkedin.com/company/mirage-tech
1;Spanien;Wohnort;Mirage;https://www.linkedin.com/company/mirage-tech
1;Barcelona und Umgebung, Spanien;Wohnort;Mirage;https://www.linkedin.com/company/mirage-tech
1;Indien;Wohnort;Mirage;https://www.linkedin.com/company/mirage-tech
1;Philippinen;Wohnort;Mirage;https://www.linkedin.com/company/mirage-tech
1;Region IVA - Calabarzon, Philippines;Wohnort;Mirage;https://www.linkedin.com/company/mirage-tech
1;ETH Zürich;Hochschule;Mirage;https://www.linkedin.com/company/mirage-tech
1;Personalwesen;Tätigkeitsbereich;Mirage;https://www.linkedin.com/company/mirage-tech
1;Verwaltung;Tätigkeitsbereich;Mirage;https://www.linkedin.com/company/mirage-tech
1;Vertrieb;Tätigkeitsbereich;Mirage;https://www.linkedin.com/company/mirage-tech
1;Geschäftsentwicklung;Tätigkeitsbereich;Mirage;https://www.linkedin.com/company/mirage-tech
1;Informationstechnologie;Studium;Mirage;https://www.linkedin.com/company/mirage-tech
1;Elektrotechnik und Elektronik;Studium;Mirage;https://www.linkedin.com/company/mirage-tech
1;Strategie;Skills;Mirage;https://www.linkedin.com/company/mirage-tech
1;Matlab;Skills;Mirage;https://www.linkedin.com/company/mirage-tech
1;Menschenführung;Skills;Mirage;https://www.linkedin.com/company/mirage-tech
1;Microsoft Excel;Skills;Mirage;https://www.linkedin.com/company/mirage-tech
1;Unternehmertum;Skills;Mirage;https://www.linkedin.com/company/mirage-tech
1;Forschung & Entwicklung;Skills;Mirage;https://www.linkedin.com/company/mirage-tech
1;C++;Skills;Mirage;https://www.linkedin.com/company/mirage-tech
1;Microsoft Word;Skills;Mirage;https://www.linkedin.com/company/mirage-tech
1;Microsoft PowerPoint;Skills;Mirage;https://www.linkedin.com/company/mirage-tech
1;Maschinelles Lernen;Skills;Mirage;https://www.linkedin.com/company/mirage-tech
1;Computer-Vision;Skills;Mirage;https://www.linkedin.com/company/mirage-tech
1;C;Skills;Mirage;https://www.linkedin.com/company/mirage-tech
1;Softwareentwicklung;Skills;Mirage;https://www.linkedin.com/company/mirage-tech
1;Produktmanagement;Skills;Mirage;https://www.linkedin.com/company/mirage-tech
1;Design Thinking;Skills;Mirage;https://www.linkedin.com/company/mirage-tech
3;Schweiz;Wohnort;PANDY AI;https://www.linkedin.com/company/37900022
2;Zürich und Umgebung, Schweiz;Wohnort;PANDY AI;https://www.linkedin.com/company/37900022
1;Luzern und Umgebung, Schweiz;Wohnort;PANDY AI;https://www.linkedin.com/company/37900022
1;Serbien;Wohnort;PANDY AI;https://www.linkedin.com/company/37900022
1;University of Belgrade;Hochschule;PANDY AI;https://www.linkedin.com/company/37900022
1;The University of Georgia;Hochschule;PANDY AI;https://www.linkedin.com/company/37900022
3;Geschäftsentwicklung;Tätigkeitsbereich;PANDY AI;https://www.linkedin.com/company/37900022
2;Operatives Geschäft;Tätigkeitsbereich;PANDY AI;https://www.linkedin.com/company/37900022
1;Medien und Kommunikation;Tätigkeitsbereich;PANDY AI;https://www.linkedin.com/company/37900022
1;Sprachwissenschaften;Studium;PANDY AI;https://www.linkedin.com/company/37900022
1;Englische Sprache und Literatur, allgemein;Studium;PANDY AI;https://www.linkedin.com/company/37900022
1;101717;Studium;PANDY AI;https://www.linkedin.com/company/37900022
3;Management;Skills;PANDY AI;https://www.linkedin.com/company/37900022
2;Strategie;Skills;PANDY AI;https://www.linkedin.com/company/37900022
2;Projektmanagement;Skills;PANDY AI;https://www.linkedin.com/company/37900022
2;Personalbeschaffung;Skills;PANDY AI;https://www.linkedin.com/company/37900022
2;Führungskräftevermittlung;Skills;PANDY AI;https://www.linkedin.com/company/37900022
1;Finanzrisiko;Skills;PANDY AI;https://www.linkedin.com/company/37900022
1;Rhetorische Fähigkeiten;Skills;PANDY AI;https://www.linkedin.com/company/37900022
1;Vermögensverwaltung;Skills;PANDY AI;https://www.linkedin.com/company/37900022
1;Ausbildung;Skills;PANDY AI;https://www.linkedin.com/company/37900022
1;Videoproduktion;Skills;PANDY AI;https://www.linkedin.com/company/37900022
1;Coaching;Skills;PANDY AI;https://www.linkedin.com/company/37900022
1;Finanzmärkte;Skills;PANDY AI;https://www.linkedin.com/company/37900022
1;Eventmanagement;Skills;PANDY AI;https://www.linkedin.com/company/37900022
1;Videoschnitt;Skills;PANDY AI;https://www.linkedin.com/company/37900022
1;Personalführung;Skills;PANDY AI;https://www.linkedin.com/company/37900022
2;Slowakische Republik;Wohnort;Rapid Data;https://www.linkedin.com/company/11053645/
2;Univerzita Komenského v Bratislave;Hochschule;Rapid Data;https://www.linkedin.com/company/11053645/
1;Czech Technical University in Prague;Hochschule;Rapid Data;https://www.linkedin.com/company/11053645/
1;Imperial College London;Hochschule;Rapid Data;https://www.linkedin.com/company/11053645/
1;Slovenská technická univerzita v Bratislave;Hochschule;Rapid Data;https://www.linkedin.com/company/11053645/
1;Rotterdam School of Management, Erasmus University;Hochschule;Rapid Data;https://www.linkedin.com/company/11053645/
1;Copenhagen Business Academy;Hochschule;Rapid Data;https://www.linkedin.com/company/11053645/
1;Geschäftsentwicklung;Tätigkeitsbereich;Rapid Data;https://www.linkedin.com/company/11053645/
1;Ingenieurwesen;Tätigkeitsbereich;Rapid Data;https://www.linkedin.com/company/11053645/
1;Unternehmertum;Tätigkeitsbereich;Rapid Data;https://www.linkedin.com/company/11053645/
1;Künstliche Intelligenz;Studium;Rapid Data;https://www.linkedin.com/company/11053645/
1;Informatik;Studium;Rapid Data;https://www.linkedin.com/company/11053645/
1;Informatik;Studium;Rapid Data;https://www.linkedin.com/company/11053645/
1;Mathematik;Studium;Rapid Data;https://www.linkedin.com/company/11053645/
1;Geschäftsverwaltung und Leitung, allgemein;Studium;Rapid Data;https://www.linkedin.com/company/11053645/
1;Forschungs- und Entwicklungsmanagement;Studium;Rapid Data;https://www.linkedin.com/company/11053645/
1;Finanz- und Finanzmanagementdienste;Studium;Rapid Data;https://www.linkedin.com/company/11053645/
1;Finanzwesen, allgemein;Studium;Rapid Data;https://www.linkedin.com/company/11053645/
1;Anlagen und Wertpapiere;Studium;Rapid Data;https://www.linkedin.com/company/11053645/
2;Python;Skills;Rapid Data;https://www.linkedin.com/company/11053645/
2;PHP;Skills;Rapid Data;https://www.linkedin.com/company/11053645/
2;SQL;Skills;Rapid Data;https://www.linkedin.com/company/11053645/
1;Finanzmodelle;Skills;Rapid Data;https://www.linkedin.com/company/11053645/
1;Java;Skills;Rapid Data;https://www.linkedin.com/company/11053645/
1;SASS;Skills;Rapid Data;https://www.linkedin.com/company/11053645/
1;jQuery;Skills;Rapid Data;https://www.linkedin.com/company/11053645/
1;Unternehmertum;Skills;Rapid Data;https://www.linkedin.com/company/11053645/
1;Redis;Skills;Rapid Data;https://www.linkedin.com/company/11053645/
1;SciPy;Skills;Rapid Data;https://www.linkedin.com/company/11053645/
1;C++;Skills;Rapid Data;https://www.linkedin.com/company/11053645/
1;JavaScript;Skills;Rapid Data;https://www.linkedin.com/company/11053645/
1;Projektmanagement;Skills;Rapid Data;https://www.linkedin.com/company/11053645/
1;Flask;Skills;Rapid Data;https://www.linkedin.com/company/11053645/
1;Datenanalyse;Skills;Rapid Data;https://www.linkedin.com/company/11053645/
8;Schweiz;Wohnort;Qaveman;https://www.linkedin.com/company/qaveman/
7;Zürich und Umgebung, Schweiz;Wohnort;Qaveman;https://www.linkedin.com/company/qaveman/
1;Lausanne und Umgebung, Schweiz;Wohnort;Qaveman;https://www.linkedin.com/company/qaveman/
3;ETH Zürich;Hochschule;Qaveman;https://www.linkedin.com/company/qaveman/
2;EPFL (École polytechnique fédérale de Lausanne);Hochschule;Qaveman;https://www.linkedin.com/company/qaveman/
1;Universität Zürich | University of Zurich;Hochschule;Qaveman;https://www.linkedin.com/company/qaveman/
1;University of Geneva;Hochschule;Qaveman;https://www.linkedin.com/company/qaveman/
1;Shenzhen University;Hochschule;Qaveman;https://www.linkedin.com/company/qaveman/
1;IESE Business School;Hochschule;Qaveman;https://www.linkedin.com/company/qaveman/
1;London Business School;Hochschule;Qaveman;https://www.linkedin.com/company/qaveman/
1;SDA Bocconi;Hochschule;Qaveman;https://www.linkedin.com/company/qaveman/
1;Università Cattolica del Sacro Cuore;Hochschule;Qaveman;https://www.linkedin.com/company/qaveman/
1;Università degli Studi di Verona;Hochschule;Qaveman;https://www.linkedin.com/company/qaveman/
1;Universität Tokio;Hochschule;Qaveman;https://www.linkedin.com/company/qaveman/
1;Penn State University;Hochschule;Qaveman;https://www.linkedin.com/company/qaveman/
1;Ecole hôtelière de Lausanne;Hochschule;Qaveman;https://www.linkedin.com/company/qaveman/
1;Berufsschule Aarau;Hochschule;Qaveman;https://www.linkedin.com/company/qaveman/
3;Marketing;Tätigkeitsbereich;Qaveman;https://www.linkedin.com/company/qaveman/
3;Geschäftsentwicklung;Tätigkeitsbereich;Qaveman;https://www.linkedin.com/company/qaveman/
2;Medien und Kommunikation;Tätigkeitsbereich;Qaveman;https://www.linkedin.com/company/qaveman/
2;Unternehmertum;Tätigkeitsbereich;Qaveman;https://www.linkedin.com/company/qaveman/
1;Vertrieb;Tätigkeitsbereich;Qaveman;https://www.linkedin.com/company/qaveman/
1;Kunst und Design;Tätigkeitsbereich;Qaveman;https://www.linkedin.com/company/qaveman/
1;Ingenieurwesen;Tätigkeitsbereich;Qaveman;https://www.linkedin.com/company/qaveman/
1;Journalismus;Studium;Qaveman;https://www.linkedin.com/company/qaveman/
1;Computer-/IT-Verwaltung und -Management;Studium;Qaveman;https://www.linkedin.com/company/qaveman/
1;Elektrotechnik und Elektronik;Studium;Qaveman;https://www.linkedin.com/company/qaveman/
1;Umwelt-/Umweltgesundheitstechnik;Studium;Qaveman;https://www.linkedin.com/company/qaveman/
1;Fremdsprachen und Literaturen, allgemein;Studium;Qaveman;https://www.linkedin.com/company/qaveman/
1;Chinesische Sprache und Literatur;Studium;Qaveman;https://www.linkedin.com/company/qaveman/
1;Internationale/globale Studien;Studium;Qaveman;https://www.linkedin.com/company/qaveman/
1;Materialwissenschaften;Studium;Qaveman;https://www.linkedin.com/company/qaveman/
1;Wirtschaftswissenschaften;Studium;Qaveman;https://www.linkedin.com/company/qaveman/
1;Internationale Ökonomie;Studium;Qaveman;https://www.linkedin.com/company/qaveman/
1;Politische Wissenschaft und Regierung;Studium;Qaveman;https://www.linkedin.com/company/qaveman/
1;Film-/Kino-/Video-Studien;Studium;Qaveman;https://www.linkedin.com/company/qaveman/
1;Geschäfts-/betriebliche Ökonomie;Studium;Qaveman;https://www.linkedin.com/company/qaveman/
1;Verwaltung/Management, Hotel- und Gaststättengewerbe;Studium;Qaveman;https://www.linkedin.com/company/qaveman/
1;Marketing;Studium;Qaveman;https://www.linkedin.com/company/qaveman/
6;Marketing;Skills;Qaveman;https://www.linkedin.com/company/qaveman/
4;Eventmanagement;Skills;Qaveman;https://www.linkedin.com/company/qaveman/
4;Management;Skills;Qaveman;https://www.linkedin.com/company/qaveman/
4;Marketingstrategie;Skills;Qaveman;https://www.linkedin.com/company/qaveman/
4;Geschäftsentwicklung;Skills;Qaveman;https://www.linkedin.com/company/qaveman/
4;Unternehmensstrategie;Skills;Qaveman;https://www.linkedin.com/company/qaveman/
3;Menschenführung;Skills;Qaveman;https://www.linkedin.com/company/qaveman/
3;Unternehmertum;Skills;Qaveman;https://www.linkedin.com/company/qaveman/
3;Social Media-Marketing;Skills;Qaveman;https://www.linkedin.com/company/qaveman/
3;Projektmanagement;Skills;Qaveman;https://www.linkedin.com/company/qaveman/
3;Soziale Medien;Skills;Qaveman;https://www.linkedin.com/company/qaveman/
3;Vertriebsleitung;Skills;Qaveman;https://www.linkedin.com/company/qaveman/
3;Öffentlichkeitsarbeit/PR;Skills;Qaveman;https://www.linkedin.com/company/qaveman/
2;Strategie;Skills;Qaveman;https://www.linkedin.com/company/qaveman/
2;Markenmanagement;Skills;Qaveman;https://www.linkedin.com/company/qaveman/
2;Schweiz;Wohnort;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
2;Zürich und Umgebung, Schweiz;Wohnort;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;Tunesien;Wohnort;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;Kebili Governorate, Tunisia;Wohnort;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;Universität St.Gallen - Hochschule für Wirtschafts-, Rechts- und Sozialwissenschaften;Hochschule;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;Universität Zürich | University of Zurich;Hochschule;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;Université de Fribourg/Universität Freiburg;Hochschule;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;Rheinische Friedrich-Wilhelms-Universität Bonn;Hochschule;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;Universität Regensburg;Hochschule;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;University of Liverpool;Hochschule;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
2;Operatives Geschäft;Tätigkeitsbereich;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
2;Geschäftsentwicklung;Tätigkeitsbereich;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
2;Unternehmertum;Tätigkeitsbereich;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;Finanzwesen;Tätigkeitsbereich;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;Medien und Kommunikation;Tätigkeitsbereich;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;Forschung;Tätigkeitsbereich;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;Bildungswesen;Tätigkeitsbereich;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;Umweltstudien;Studium;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;Recht;Studium;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;Wirtschaftswissenschaften;Studium;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;Geschäftsverwaltung und Leitung, allgemein;Studium;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;Organisationsführung;Studium;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
2;Strategie;Skills;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
2;Unternehmertum;Skills;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
2;Projektmanagement;Skills;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
2;Start-ups;Skills;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
2;Unternehmensstrategie;Skills;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;Datenschutzrecht;Skills;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;Rechtsberatung;Skills;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;E-Commerce;Skills;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;Internet Governance;Skills;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;Gesellschaftsrecht;Skills;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;Strukturierte Finanzierung;Skills;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;Management;Skills;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;Unternehmensentwicklung;Skills;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;Unternehmensführung;Skills;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
1;Notarleistungen;Skills;SFTL - SwissFinTechLadies;https://www.linkedin.com/company/sftl-swissfintechladies
3;Schweiz;Wohnort;ahead;https://www.linkedin.com/company/aheadintranet/
2;Basel und Umgebung, Schweiz;Wohnort;ahead;https://www.linkedin.com/company/aheadintranet/
1;Zürich und Umgebung, Schweiz;Wohnort;ahead;https://www.linkedin.com/company/aheadintranet/
1;Deutschland;Wohnort;ahead;https://www.linkedin.com/company/aheadintranet/
1;Freiburg und Umgebung, Deutschland;Wohnort;ahead;https://www.linkedin.com/company/aheadintranet/
1;Spanien;Wohnort;ahead;https://www.linkedin.com/company/aheadintranet/
1;Barcelona und Umgebung, Spanien;Wohnort;ahead;https://www.linkedin.com/company/aheadintranet/
1;Vereinigte Staaten;Wohnort;ahead;https://www.linkedin.com/company/aheadintranet/
1;Großraum New York City und Umgebung;Wohnort;ahead;https://www.linkedin.com/company/aheadintranet/
1;Universität Bern;Hochschule;ahead;https://www.linkedin.com/company/aheadintranet/
1;University of Surrey;Hochschule;ahead;https://www.linkedin.com/company/aheadintranet/
1;BSM - Universitat Pompeu Fabra;Hochschule;ahead;https://www.linkedin.com/company/aheadintranet/
1;Berner Fachhochschule BFH;Hochschule;ahead;https://www.linkedin.com/company/aheadintranet/
1;Simpson University;Hochschule;ahead;https://www.linkedin.com/company/aheadintranet/
1;Edmonds Community College;Hochschule;ahead;https://www.linkedin.com/company/aheadintranet/
1;Princeton Theological Seminary;Hochschule;ahead;https://www.linkedin.com/company/aheadintranet/
1;UXER SCHOOL;Hochschule;ahead;https://www.linkedin.com/company/aheadintranet/
3;Ingenieurwesen;Tätigkeitsbereich;ahead;https://www.linkedin.com/company/aheadintranet/
1;Verwaltung;Tätigkeitsbereich;ahead;https://www.linkedin.com/company/aheadintranet/
1;Vertrieb;Tätigkeitsbereich;ahead;https://www.linkedin.com/company/aheadintranet/
1;Kunst und Design;Tätigkeitsbereich;ahead;https://www.linkedin.com/company/aheadintranet/
1;Geschäftsentwicklung;Tätigkeitsbereich;ahead;https://www.linkedin.com/company/aheadintranet/
1;Unternehmertum;Tätigkeitsbereich;ahead;https://www.linkedin.com/company/aheadintranet/
2;Informatik;Studium;ahead;https://www.linkedin.com/company/aheadintranet/
1;Informationstechnologie;Studium;ahead;https://www.linkedin.com/company/aheadintranet/
1;Maschinenbau;Studium;ahead;https://www.linkedin.com/company/aheadintranet/
1;Mathematik;Studium;ahead;https://www.linkedin.com/company/aheadintranet/
1;Physik;Studium;ahead;https://www.linkedin.com/company/aheadintranet/
1;Geschäftsverwaltung und Leitung, allgemein;Studium;ahead;https://www.linkedin.com/company/aheadintranet/
4;Softwareentwicklung;Skills;ahead;https://www.linkedin.com/company/aheadintranet/
3;Microsoft Azure;Skills;ahead;https://www.linkedin.com/company/aheadintranet/
3;Agile Methoden;Skills;ahead;https://www.linkedin.com/company/aheadintranet/
3;SharePoint;Skills;ahead;https://www.linkedin.com/company/aheadintranet/
3;C#;Skills;ahead;https://www.linkedin.com/company/aheadintranet/
3;.NET Framework;Skills;ahead;https://www.linkedin.com/company/aheadintranet/
2;Integration;Skills;ahead;https://www.linkedin.com/company/aheadintranet/
2;ASP.NET MVC;Skills;ahead;https://www.linkedin.com/company/aheadintranet/
1;Unternehmensanalyse;Skills;ahead;https://www.linkedin.com/company/aheadintranet/
1;IT-Management;Skills;ahead;https://www.linkedin.com/company/aheadintranet/
1;IT-Strategie;Skills;ahead;https://www.linkedin.com/company/aheadintranet/
1;Serviceorientierte Architektur (SOA);Skills;ahead;https://www.linkedin.com/company/aheadintranet/
1;Java;Skills;ahead;https://www.linkedin.com/company/aheadintranet/
1;Unternehmensmodellierung;Skills;ahead;https://www.linkedin.com/company/aheadintranet/
1;SharePoint Server;Skills;ahead;https://www.linkedin.com/company/aheadintranet/
122;Schweiz;Wohnort;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
